,sentiment,prediction
27557,1,1
27558,0,0
27559,1,1
27560,1,1
27565,1,1
27566,1,0
27569,1,0
27572,1,1
27573,1,1
27578,1,1
27583,1,1
27584,1,1
27589,1,1
27590,1,0
27591,1,1
27593,0,0
27594,1,1
27599,1,1
27601,0,0
27604,1,1
27606,1,1
27607,0,0
27610,0,0
27613,1,1
27615,0,0
27618,1,1
27620,0,0
27621,1,1
27622,0,0
27623,1,1
27631,0,0
27632,0,0
27633,1,1
27634,1,1
27637,1,1
27638,0,0
27640,0,0
27641,0,0
27642,0,0
27645,1,0
27652,0,0
27653,1,1
27654,1,1
27656,1,1
27659,1,1
27661,0,0
27666,1,1
27667,0,0
27668,0,0
27670,1,1
27673,0,1
27677,1,0
27678,1,1
27679,0,0
27680,0,0
27681,1,1
27684,1,1
27688,0,0
27690,0,0
27693,0,0
27694,0,0
27695,1,1
27697,0,0
27700,1,1
27701,1,1
27702,1,1
27703,0,0
27704,0,0
27706,1,1
27707,0,0
27710,0,0
27711,0,0
27712,1,1
27714,1,1
27715,1,1
27716,1,0
27718,0,0
27720,1,1
27722,1,1
27724,1,1
27725,0,0
27726,0,0
27727,0,0
27728,1,1
27731,1,0
27733,1,1
27734,0,0
27735,1,1
27738,1,1
27739,1,0
27742,0,0
27744,1,1
27745,0,0
27746,0,0
27748,1,1
27749,0,0
27751,1,1
27752,0,0
27755,0,0
27756,1,1
27759,1,1
27761,0,0
27762,1,1
27763,1,1
27765,0,0
27767,0,0
27768,0,0
27770,1,1
27771,0,0
27773,1,1
27776,0,0
27777,1,1
27780,1,1
27784,0,0
27786,0,0
27788,0,1
27789,1,1
27790,0,1
27793,1,1
27794,0,0
27798,1,1
27800,0,0
27802,1,1
27803,0,0
27804,1,1
27805,1,0
27806,0,0
27807,1,1
27809,1,1
27810,0,0
27812,1,1
27815,0,0
27819,0,1
27820,0,0
27821,1,0
27822,1,1
27824,1,1
27827,0,0
27829,1,1
27833,1,0
27835,1,1
27837,0,0
27839,0,1
27840,0,0
27841,1,0
27842,0,0
27843,0,0
27846,0,1
27848,0,0
27850,0,0
27851,1,1
27859,1,1
27861,1,1
27862,0,1
27863,0,0
27864,1,1
27865,0,0
27866,1,1
27868,0,0
27869,1,1
27870,0,0
27873,1,1
27875,1,1
27876,0,0
27877,0,0
27878,0,0
27882,1,0
27883,1,1
27885,1,1
27888,1,1
27890,0,0
27891,1,1
27892,1,1
27903,1,1
27904,0,0
27906,0,0
27907,0,0
27908,0,0
27910,1,1
27911,1,1
27912,0,0
27914,0,0
27915,1,1
27916,1,1
27918,1,1
27921,0,0
27925,0,0
27926,1,1
27927,0,1
27928,0,0
27930,1,1
27934,0,0
27936,1,1
27937,1,1
27938,1,1
27939,0,0
27940,1,1
27941,0,0
27942,1,1
27943,0,0
27944,0,0
27945,0,0
27946,1,1
27947,0,0
27948,1,1
27949,1,1
27951,1,1
27952,1,1
27953,0,0
27955,0,0
27956,0,1
27957,1,1
27960,0,0
27962,0,0
27963,1,0
27967,1,1
27968,1,0
27974,1,1
27976,1,1
27980,0,0
27982,0,1
27984,1,1
27985,1,1
27986,1,1
27990,1,0
27992,1,1
27997,0,0
28001,0,0
28005,0,0
28006,1,1
28009,1,1
28011,1,1
28015,1,1
28016,0,0
28017,1,1
28019,0,0
28020,1,1
28021,0,0
28023,1,1
28025,1,1
28026,1,1
28027,1,1
28029,1,1
28033,1,1
28034,1,1
28037,1,1
28038,1,1
28039,0,0
28040,0,0
28042,0,0
28043,0,0
28045,1,1
28046,1,1
28049,1,1
28050,0,0
28053,1,1
28058,0,1
28059,0,1
28061,1,1
28064,0,0
28065,1,1
28066,1,1
28067,1,1
28072,1,0
28073,0,0
28074,1,0
28076,0,0
28078,1,1
28079,1,1
28083,0,0
28086,0,0
28087,0,1
28089,1,1
28092,0,0
28093,1,1
28094,1,1
28096,0,0
28099,1,1
28101,0,0
28102,1,1
28103,1,1
28104,0,0
28105,0,0
28106,0,0
28107,1,1
28108,0,1
28109,1,0
28110,0,1
28114,0,0
28117,1,0
28118,0,1
28123,0,0
28124,0,0
28125,0,0
28127,1,1
28128,1,1
28129,0,0
28131,0,0
28133,0,0
28134,0,0
28135,1,1
28137,0,0
28138,0,0
28139,1,1
28142,1,0
28146,1,1
28149,0,0
28153,0,0
28154,0,1
28156,0,0
28158,0,0
28159,0,0
28160,0,0
28162,0,0
28165,0,1
28166,0,0
28167,1,0
28168,0,0
28172,0,0
28173,0,0
28174,0,0
28175,1,0
28178,0,0
28179,1,1
28180,1,1
28182,0,0
28193,0,0
28195,0,0
28196,0,0
28197,0,0
28199,1,1
28200,0,0
28202,0,0
28203,1,1
28206,0,0
28207,0,0
28209,0,0
28210,0,1
28211,1,1
28213,1,1
28215,1,0
28216,1,1
28217,1,1
28218,0,0
28219,0,0
28221,0,0
28223,0,0
28224,1,0
28230,0,0
28231,1,1
28233,0,1
28235,1,1
28236,0,0
28240,0,1
28243,1,1
28247,1,1
28248,1,1
28249,0,0
28250,1,1
28251,1,1
28254,1,0
28255,1,1
28256,0,0
28257,0,0
28262,0,0
28263,1,0
28264,0,1
28266,1,1
28267,1,1
28268,1,1
28269,1,1
28271,1,1
28272,0,0
28273,0,0
28274,0,0
28276,0,1
28280,1,1
28282,0,1
28283,1,1
28284,0,1
28286,0,0
28289,1,1
28292,1,1
28297,0,0
28299,1,1
28300,0,0
28305,1,1
28307,1,1
28310,1,1
28312,1,1
28313,1,1
28314,0,0
28316,0,0
28317,0,0
28319,0,0
28320,0,0
28322,1,1
28323,1,1
28324,1,1
28326,1,1
28327,1,1
28329,1,1
28330,0,0
28331,1,1
28332,1,1
28334,0,0
28336,1,1
28337,0,0
28338,1,1
28343,1,1
28344,0,0
28346,0,0
28349,1,1
28350,1,1
28352,0,1
28366,1,0
28367,0,1
28370,1,1
28373,1,1
28374,0,0
28376,0,0
28378,0,0
28379,1,1
28380,0,1
28381,1,0
28383,1,0
28384,1,1
28386,1,1
28389,1,1
28390,0,0
28391,0,0
28393,0,0
28394,0,0
28396,1,1
28398,1,1
28400,1,1
28401,0,0
28403,0,0
28404,1,0
28405,0,0
28409,0,1
28412,0,1
28414,0,0
28418,1,1
28421,1,1
28425,0,0
28427,1,1
28428,0,0
28432,1,1
28433,1,1
28434,1,1
28435,0,0
28436,1,1
28437,1,1
28439,0,1
28440,1,0
28441,0,0
28445,0,0
28447,1,1
28451,0,0
28452,1,1
28453,0,0
28454,0,0
28455,1,1
28456,1,1
28457,0,0
28462,1,1
28463,1,1
28464,1,1
28465,1,0
28466,1,1
28467,1,1
28468,0,0
28470,0,0
28471,0,0
28473,1,1
28474,0,0
28475,1,1
28476,1,1
28478,0,1
28480,1,0
28482,1,1
28487,0,0
28488,0,0
28490,1,0
28491,0,1
28492,1,0
28493,1,1
28497,1,1
28498,1,1
28499,1,1
28500,0,0
28501,0,1
28503,1,1
28505,0,0
28507,1,1
28508,0,0
28509,1,1
28513,1,1
28515,1,1
28517,0,1
28518,1,1
28524,0,0
28525,0,1
28527,1,1
28529,1,1
28531,1,0
28535,0,1
28536,1,1
28541,0,0
28542,0,1
28543,1,1
28546,1,1
28547,0,0
28549,1,1
28550,1,1
28551,1,1
28552,1,1
28555,1,1
28558,1,1
28559,0,0
28561,0,0
28562,0,1
28563,0,1
28564,0,0
28565,1,1
28567,0,0
28569,1,1
28570,1,1
28571,1,1
28573,0,0
28574,1,1
28575,0,0
28580,1,1
28581,0,0
28585,0,1
28586,1,1
28587,1,0
28591,0,0
28592,0,0
28593,0,0
28594,1,1
28595,0,0
28596,0,0
28599,0,0
28600,1,1
28601,0,0
28602,1,0
28603,1,0
28604,0,0
28605,1,1
28608,1,1
28609,1,1
28610,1,1
28611,0,0
28612,0,0
28616,1,1
28617,0,0
28619,0,0
28622,1,1
28624,1,1
28625,1,1
28629,1,1
28630,1,1
28631,1,1
28632,0,0
28636,0,0
28637,1,1
28640,1,1
28641,0,0
28646,1,1
28647,1,1
28649,0,0
28650,1,0
28651,0,0
28654,1,1
28655,0,0
28656,1,1
28659,0,1
28661,0,0
28663,0,0
28666,1,1
28670,1,1
28675,1,1
28677,0,0
28683,1,1
28685,0,0
28686,0,1
28691,1,1
28695,1,1
28697,0,0
28698,0,0
28699,0,0
28704,1,1
28707,1,1
28709,1,1
28711,0,0
28712,1,1
28719,1,1
28723,0,1
28725,0,0
28726,1,1
28727,0,0
28730,1,1
28735,1,1
28736,0,0
28737,1,1
28739,1,0
28740,0,0
28743,0,1
28745,1,1
28746,1,1
28747,1,1
28753,0,0
28755,0,0
28757,1,1
28758,1,1
28759,0,0
28761,1,1
28762,0,0
28769,1,1
28771,0,1
28773,1,1
28774,0,0
28775,0,0
28776,1,1
28777,1,1
28782,1,0
28787,0,0
28788,0,0
28791,1,1
28798,0,1
28799,1,1
28800,1,1
28806,1,1
28807,0,1
28808,1,1
28809,0,0
28810,0,0
28812,1,1
28813,0,0
28814,0,0
28815,0,1
28816,1,1
28818,0,0
28820,1,1
28821,1,0
28822,0,1
28824,1,1
28826,1,1
28827,1,1
28830,0,1
28831,1,0
28833,1,0
28835,1,1
28837,1,1
28839,0,0
28840,1,1
28841,0,0
28843,0,1
28844,0,0
28845,0,0
28846,1,1
28848,1,1
28849,0,0
28851,1,1
28853,0,0
28854,0,0
28855,1,1
28857,0,0
28859,0,1
28862,1,1
28865,1,1
28866,0,1
28867,1,1
28869,0,0
28870,1,1
28872,1,1
28874,0,0
28875,1,1
28876,1,1
28878,1,1
28881,1,1
28882,1,1
28883,1,0
28885,0,0
28889,0,1
28890,0,0
28891,0,0
28892,0,0
28896,1,1
28900,0,0
28905,1,1
28907,1,1
28910,0,0
28912,0,0
28913,0,0
28916,1,0
28917,1,1
28919,0,1
28922,0,0
28923,0,1
28925,0,0
28926,1,1
28933,1,1
28935,0,0
28938,1,1
28942,0,0
28945,0,0
28948,0,0
28949,1,1
28950,0,0
28951,1,1
28956,1,0
28957,0,0
28959,1,1
28960,0,0
28966,0,0
28967,0,0
28970,0,0
28972,0,1
28973,1,1
28974,0,0
28975,0,0
28978,1,1
28980,0,0
28982,1,1
28983,1,1
28984,1,1
28985,0,0
28986,0,1
28988,1,1
28992,0,1
28993,1,1
28995,0,1
28996,0,0
28997,1,1
28998,1,1
29001,1,1
29003,0,0
29005,1,1
29007,0,0
29008,0,0
29014,1,1
29015,1,0
29018,1,0
29020,0,0
29027,1,1
29029,0,1
29030,0,0
29034,0,1
29035,0,0
29038,1,1
29039,1,1
29040,1,1
29042,1,1
29046,1,1
29056,1,1
29058,0,1
29059,1,1
29060,1,0
29062,0,0
29063,0,0
29064,1,1
29065,1,1
29068,1,1
29071,1,1
29072,0,0
29073,0,0
29074,1,1
29075,0,0
29082,1,1
29086,1,1
29087,1,1
29089,1,1
29090,0,0
29091,0,0
29094,1,1
29095,0,0
29097,1,0
29101,0,1
29102,1,1
29104,1,1
29107,0,0
29110,0,1
29111,1,1
29114,0,0
29117,1,1
29118,1,1
29119,1,1
29120,0,0
29122,0,0
29123,0,0
29128,1,1
29129,0,0
29132,1,1
29134,0,0
29135,1,1
29138,0,0
29141,0,0
29147,0,0
29149,1,1
29150,0,0
29151,0,0
29154,0,0
29155,0,0
29157,1,1
29159,1,1
29160,1,1
29161,1,1
29162,0,0
29163,0,0
29164,0,0
29165,1,1
29166,0,1
29167,1,0
29172,0,0
29173,1,1
29175,0,0
29177,0,0
29178,1,1
29179,1,1
29180,1,1
29181,1,0
29183,1,1
29185,1,1
29187,1,1
29188,1,1
29190,0,0
29192,1,1
29193,1,1
29195,0,0
29196,0,0
29197,1,1
29199,0,0
29200,1,1
29201,0,0
29203,0,0
29204,0,1
29207,1,1
29212,1,1
29213,1,1
29214,1,0
29216,1,1
29217,0,0
29220,0,0
29221,1,1
29222,1,0
29223,0,0
29225,1,1
29226,1,1
29227,1,1
29228,0,1
29230,1,1
29232,1,1
29235,1,1
29239,0,0
29240,1,1
29241,1,1
29245,1,1
29246,1,1
29250,1,1
29253,1,1
29254,0,0
29255,0,0
29257,1,1
29258,0,0
29259,1,1
29260,0,1
29261,0,0
29262,0,0
29264,0,0
29265,1,1
29266,0,0
29267,1,1
29271,0,0
29272,1,1
29274,1,1
29277,0,0
29280,1,1
29281,1,1
29282,1,1
29283,0,0
29288,1,0
29291,1,1
29293,1,1
29295,1,1
29296,0,0
29299,0,0
29304,0,0
29307,0,0
29309,1,1
29310,0,0
29314,0,0
29316,1,1
29319,1,1
29320,1,1
29321,1,1
29322,0,0
29323,1,1
29329,0,0
29332,0,0
29334,1,1
29335,1,1
29338,0,0
29341,0,0
29342,0,1
29343,0,0
29345,1,1
29347,1,1
29349,0,0
29350,0,0
29353,0,0
29355,1,1
29357,1,1
29359,0,0
29363,0,0
29364,1,0
29365,0,0
29367,1,1
29368,1,1
29369,1,1
29370,0,0
29371,0,0
29373,0,0
29374,1,1
29376,0,0
29377,1,1
29378,1,1
29379,0,0
29380,0,0
29382,1,1
29383,1,1
29386,0,0
29388,0,1
29389,1,1
29391,0,0
29393,1,1
29394,0,0
29395,0,0
29396,0,0
29397,1,1
29398,1,1
29399,0,0
29404,0,0
29408,1,1
29410,0,0
29411,1,1
29412,1,1
29413,1,1
29415,0,0
29416,1,1
29417,0,0
29418,1,1
29420,1,1
29421,0,0
29422,1,1
29423,1,1
29424,0,0
29425,0,1
29429,1,0
29431,0,0
29435,1,0
29436,1,1
29439,0,0
29440,0,0
29444,1,0
29448,1,1
29451,0,0
29452,0,0
29453,0,0
29456,1,1
29462,0,0
29463,0,0
29466,1,1
29467,0,0
29468,1,1
29470,0,1
29471,1,1
29473,1,0
29474,0,0
29480,1,1
29482,1,1
29483,0,1
29484,1,1
29485,1,1
29487,1,1
29488,0,0
29489,0,0
29490,0,1
29491,0,1
29492,0,0
29493,1,1
29495,1,1
29496,1,1
29497,1,1
29499,1,1
29501,0,0
29502,1,1
29504,1,1
29505,1,1
29507,1,0
29508,1,1
29511,0,0
29513,1,1
29514,0,1
29516,1,1
29517,1,0
29518,0,0
29519,1,1
29521,1,1
29522,0,0
29525,1,1
29528,0,0
29529,1,1
29530,1,1
29531,1,1
29533,1,1
29534,1,1
29535,0,0
29537,1,1
29538,0,1
29539,1,1
29542,1,1
29543,1,0
29544,1,1
29545,0,0
29546,0,0
29547,0,0
29549,0,0
29550,0,0
29551,0,0
29552,1,0
29553,1,1
29554,0,0
29556,1,0
29559,1,1
29562,1,0
29566,1,0
29569,0,0
29570,1,0
29571,1,1
29572,1,1
29576,0,0
29578,0,0
29582,1,1
29587,0,0
29588,1,0
29589,0,0
29590,1,1
29591,1,1
29592,1,1
29593,1,1
29596,0,0
29597,1,1
29598,0,1
29600,1,1
29603,1,1
29605,1,1
29608,0,0
29609,0,0
29615,0,0
29616,0,0
29617,0,0
29621,1,1
29623,0,0
29625,0,0
29630,0,0
29631,0,0
29632,0,0
29633,0,0
29635,0,1
29636,1,1
29637,1,0
29642,0,0
29643,1,1
29645,1,1
29646,0,0
29647,1,1
29648,0,0
29651,1,1
29655,1,1
29657,0,0
29658,0,0
29662,0,0
29663,1,1
29665,1,1
29666,0,0
29667,1,1
29671,1,1
29677,0,1
29682,1,1
29684,1,1
29685,0,0
29686,1,1
29687,0,0
29688,0,0
29689,0,0
29690,0,0
29693,0,0
29696,1,0
29697,0,0
29704,1,1
29708,1,1
29711,1,1
29713,0,0
29714,0,1
29715,0,0
29716,0,0
29717,1,1
29721,0,0
29725,1,1
29726,1,1
29727,0,0
29730,1,1
29731,0,0
29732,1,1
29733,1,1
29734,0,0
29735,1,1
29736,0,0
29737,0,0
29738,0,0
29743,1,1
29746,0,1
29747,0,1
29748,0,0
29750,0,0
29752,1,1
29755,0,1
29756,0,0
29759,1,0
29762,1,1
29763,1,1
29764,0,0
29769,1,1
29770,1,1
29776,0,0
29777,0,0
29778,1,1
29779,0,0
29780,0,1
29781,1,1
29783,1,1
29785,1,1
29786,0,0
29787,1,1
29791,1,1
29793,0,0
29794,0,0
29795,1,1
29796,0,0
29797,1,1
29798,1,1
29800,1,1
29804,1,1
29805,1,1
29808,1,1
29810,1,1
29811,1,1
29812,1,1
29813,0,0
29814,0,0
29815,0,0
29816,1,1
29817,0,0
29818,0,0
29819,1,1
29821,1,1
29822,0,0
29823,0,0
29826,1,1
29828,0,0
29829,0,0
29830,0,1
29832,1,1
29838,1,1
29839,1,1
29840,0,0
29842,0,0
29843,0,0
29844,1,1
29852,1,1
29856,0,0
29857,1,1
29858,1,1
29860,0,0
29861,1,1
29862,1,1
29864,1,1
29866,0,0
29868,1,1
29870,1,1
29872,1,1
29874,1,1
29877,1,0
29881,0,1
29882,1,1
29885,0,0
29889,0,0
29893,1,1
29894,1,1
29895,1,1
29897,0,0
29902,0,0
29904,0,0
29905,0,0
29908,0,0
29909,1,1
29913,1,1
29917,0,0
29919,1,1
29920,0,0
29921,0,0
29925,1,1
29927,0,0
29928,0,0
29931,1,1
29932,0,0
29941,1,1
29942,1,0
29943,0,1
29945,1,1
29947,1,1
29948,1,1
29949,1,1
29950,1,0
29951,0,0
29952,1,1
29953,0,0
29955,1,1
29956,1,0
29962,1,1
29963,0,0
29964,1,1
29965,0,0
29966,1,1
29974,0,0
29975,1,1
29977,1,1
29978,1,1
29979,0,0
29984,0,0
29985,0,0
29986,1,1
29988,1,1
29989,0,1
29990,1,1
29991,1,1
29992,0,0
29995,0,0
29996,1,1
30002,0,0
30003,1,1
30004,0,0
30006,1,1
30008,1,1
30010,0,0
30011,1,1
30012,1,1
30014,1,1
30015,1,1
30016,1,0
30018,0,0
30019,0,0
30020,0,1
30022,1,1
30024,0,0
30025,1,1
30028,1,1
30029,0,0
30032,1,1
30033,1,1
30034,1,1
30036,0,0
30040,1,1
30045,1,1
30046,0,0
30048,1,0
30049,1,1
30050,0,0
30052,1,1
30054,1,1
30056,1,0
30057,0,0
30060,0,0
30062,0,0
30064,0,0
30071,0,0
30072,1,0
30075,0,0
30077,1,1
30081,1,0
30082,1,1
30083,1,1
30084,1,1
30087,1,1
30088,0,0
30089,0,0
30091,0,0
30093,0,0
30094,1,1
30095,0,0
30096,1,1
30098,1,1
30099,1,1
30102,0,1
30103,0,0
30104,1,0
30106,0,0
30108,0,0
30111,0,0
30112,0,0
30113,1,1
30114,0,0
30116,0,0
30120,0,0
30123,0,1
30124,0,0
30125,1,1
30126,0,0
30127,0,0
30131,1,1
30133,0,0
30134,0,0
30135,1,1
30136,1,1
30138,1,1
30139,1,1
30141,0,0
30142,1,1
30144,1,1
30145,0,0
30146,0,0
30148,0,0
30151,1,1
30152,1,1
30153,0,0
30154,0,0
30155,0,0
30157,0,0
30160,0,1
30162,1,0
30163,0,0
30165,0,0
30169,0,0
30170,0,0
30173,0,0
30174,0,0
30179,0,0
30182,0,0
30183,1,0
30186,0,0
30192,0,0
30195,1,0
30196,1,1
30198,0,0
30200,1,1
30201,0,0
30202,1,1
30203,1,1
30204,0,0
30205,0,0
30206,0,1
30207,0,0
30210,0,0
30211,0,0
30212,0,0
30213,0,0
30215,1,1
30217,1,1
30219,0,0
30220,0,1
30221,1,0
30223,1,1
30225,1,0
30229,0,0
30231,0,0
30233,1,1
30234,1,1
30236,0,0
30237,0,0
30239,0,0
30240,1,1
30241,1,1
30244,0,0
30251,1,1
30252,1,1
30253,0,0
30254,0,0
30255,1,0
30256,1,1
30257,1,1
30261,1,1
30262,1,1
30264,1,1
30268,1,1
30271,0,0
30273,1,1
30275,1,1
30277,1,1
30278,0,0
30279,1,1
30280,0,0
30281,1,1
30282,1,0
30284,1,1
30288,0,0
30290,1,0
30293,0,0
30294,0,0
30297,0,0
30301,1,1
30303,0,0
30304,0,0
30306,0,0
30307,1,1
30312,0,0
30314,1,1
30315,1,1
30316,1,1
30318,0,0
30319,1,1
30321,0,1
30322,1,1
30324,1,1
30326,0,0
30328,1,1
30330,1,1
30334,0,0
30335,0,0
30339,1,1
30340,0,1
30347,0,0
30348,0,0
30351,0,0
30352,0,0
30354,1,1
30355,1,1
30356,1,1
30357,0,0
30359,1,1
30360,1,1
30363,0,0
30364,0,0
30366,0,0
30367,0,0
30368,0,0
30370,1,1
30374,1,1
30375,1,1
30376,1,1
30377,0,0
30378,1,1
30381,0,0
30382,0,0
30383,0,0
30385,1,1
30386,0,1
30388,1,1
30389,1,1
30390,1,1
30392,0,1
30395,0,1
30396,0,0
30398,0,1
30399,0,0
30401,0,0
30404,1,1
30405,0,0
30406,1,1
30408,1,1
30412,1,1
30413,0,0
30414,1,1
30415,1,1
30417,1,1
30418,1,1
30419,1,1
30420,1,1
30422,0,0
30423,1,1
30431,0,0
30432,1,1
30435,0,0
30437,0,0
30438,0,0
30439,0,0
30440,0,0
30445,1,1
30447,0,0
30448,1,1
30449,1,1
30450,1,1
30452,0,0
30455,0,0
30456,0,0
30459,1,1
30463,1,1
30466,0,1
30467,0,0
30475,1,1
30476,0,0
30481,1,1
30485,1,1
30487,0,1
30488,1,0
30489,1,1
30491,1,1
30493,1,1
30494,0,0
30496,0,0
30500,1,1
30501,0,0
30503,1,1
30504,0,0
30505,0,0
30508,0,0
30510,1,1
30511,1,1
30512,1,1
30513,1,1
30515,1,1
30517,1,1
30521,1,1
30522,1,1
30523,0,0
30524,0,0
30526,1,1
30527,0,0
30529,1,1
30530,1,1
30531,0,0
30533,0,0
30535,0,1
30537,0,0
30539,0,0
30541,0,1
30544,1,1
30548,0,1
30551,1,1
30552,0,0
30554,0,0
30555,1,1
30558,1,1
30559,0,0
30560,0,0
30562,0,0
30563,0,0
30564,1,1
30565,0,0
30569,0,1
30570,0,0
30574,1,1
30576,0,1
30577,1,1
30578,0,0
30579,0,1
30581,1,1
30582,0,0
30583,0,0
30584,1,1
30586,1,1
30587,0,0
30591,0,0
30592,0,0
30597,0,0
30603,1,0
30605,1,0
30606,1,1
30607,1,1
30610,1,1
30611,0,0
30615,1,1
30616,1,0
30620,0,0
30621,1,1
30625,0,0
30626,0,0
30628,1,1
30629,1,1
30630,1,1
30631,0,0
30632,1,1
30633,0,0
30636,1,1
30639,0,0
30640,1,1
30645,1,1
30646,0,0
30650,1,1
30654,0,0
30656,1,1
30657,0,1
30660,1,1
30662,0,0
30663,0,0
30664,1,0
30665,0,0
30668,0,0
30670,0,1
30672,1,1
30673,0,0
30674,1,1
30675,1,1
30677,1,1
30678,0,0
30679,0,0
30681,1,1
30687,1,1
30690,1,1
30695,0,0
30696,1,1
30697,1,1
30698,1,1
30703,1,1
30708,1,1
30709,1,1
30710,0,1
30712,1,1
30713,1,1
30714,0,0
30716,0,0
30721,0,1
30723,0,0
30724,0,0
30725,0,0
30726,1,1
30728,1,1
30729,0,0
30730,0,0
30731,1,1
30733,1,1
30736,1,1
30739,0,0
30741,0,0
30743,1,1
30744,1,1
30746,0,0
30747,1,1
30748,1,1
30751,1,1
30752,1,1
30753,1,1
30756,0,1
30757,0,0
30758,1,1
30760,0,0
30761,0,0
30763,0,0
30764,1,1
30765,0,0
30768,0,0
30771,0,0
30772,1,1
30774,1,1
30779,0,0
30780,1,1
30782,1,1
30783,1,1
30784,1,0
30785,1,1
30788,0,0
30789,1,1
30790,0,0
30792,0,0
30798,0,0
30804,0,0
30805,1,1
30806,0,0
30807,1,1
30808,1,1
30809,1,1
30810,0,0
30813,1,1
30814,0,0
30816,0,0
30817,1,1
30818,0,1
30819,0,1
30820,0,0
30822,0,0
30824,1,1
30826,1,1
30827,0,0
30830,0,0
30832,0,0
30833,0,0
30834,0,0
30836,1,1
30838,0,0
30840,1,1
30841,1,1
30842,0,0
30843,1,1
30844,1,1
30846,0,0
30847,0,1
30848,0,1
30849,0,0
30852,1,1
30853,1,1
30854,1,0
30858,1,1
30862,0,0
30864,0,0
30866,0,0
30868,1,1
30871,0,0
30874,1,0
30875,0,0
30876,1,1
30878,1,1
30879,0,0
30881,0,0
30884,1,1
30885,1,1
30890,1,1
30891,0,0
30892,0,0
30893,0,0
30894,1,1
30897,1,1
30898,1,1
30899,1,0
30901,1,0
30906,0,0
30907,0,0
30908,0,0
30911,1,1
30915,1,1
30916,1,1
30917,0,0
30920,0,0
30921,1,1
30922,0,0
30923,1,1
30926,0,0
30927,1,1
30931,1,1
30932,0,0
30933,1,1
30934,1,1
30935,0,0
30939,0,0
30941,0,0
30942,0,0
30944,0,0
30945,0,1
30947,1,1
30949,1,1
30953,1,0
30954,1,1
30955,1,0
30956,1,0
30958,1,1
30959,0,0
30961,0,0
30963,1,0
30964,0,0
30967,0,0
30968,0,0
30969,0,0
30970,1,0
30972,1,1
30973,0,0
30977,1,0
30981,0,0
30982,1,1
30984,1,1
30985,1,1
30987,1,1
30988,1,1
30990,1,1
30992,0,0
31000,0,0
31001,0,0
31002,0,0
31007,0,1
31008,1,1
31009,0,1
31010,0,0
31011,0,0
31014,0,0
31017,0,0
31018,1,1
31019,0,0
31025,0,0
31026,1,1
31027,1,1
31029,1,1
31030,0,1
31031,1,1
31034,0,0
31038,0,0
31040,0,0
31041,0,0
31045,0,0
31046,1,1
31047,1,1
31049,0,0
31051,1,1
31053,1,1
31054,1,1
31055,0,0
31056,0,0
31059,1,1
31060,1,1
31061,1,1
31062,0,0
31063,1,1
31066,1,1
31067,1,1
31069,1,1
31071,0,0
31072,0,0
31073,1,1
31077,1,1
31079,1,1
31080,0,0
31081,1,1
31082,0,0
31084,0,0
31087,0,0
31090,0,0
31094,1,1
31102,1,1
31103,1,1
31106,1,0
31108,1,1
31110,1,1
31111,1,1
31114,1,1
31116,0,0
31117,1,1
31118,0,0
31125,1,1
31126,0,0
31129,0,1
31131,0,1
31132,1,1
31135,0,0
31141,0,0
31148,0,0
31149,1,1
31151,1,1
31152,1,1
31156,1,1
31157,0,0
31162,1,1
31167,0,0
31169,0,0
31171,1,1
31174,0,0
31176,1,1
31177,1,1
31178,1,1
31179,1,1
31180,1,1
31181,1,1
31182,0,0
31184,0,0
31186,0,0
31188,1,0
31189,0,0
31191,0,0
31195,1,1
31197,1,1
31198,0,0
31199,1,0
31200,1,1
31204,1,1
31205,0,0
31208,0,0
31209,0,1
31214,1,1
31215,0,1
31217,1,1
31219,0,0
31222,1,1
31223,1,1
31227,1,1
31234,1,1
31237,0,0
31238,0,0
31239,0,1
31240,1,1
31241,1,1
31242,0,0
31243,1,0
31245,0,0
31246,0,0
31249,1,1
31250,0,0
31251,0,0
31252,0,0
31253,0,1
31255,0,0
31256,1,1
31258,1,1
31266,0,1
31269,0,0
31273,0,0
31276,1,1
31277,1,1
31278,1,1
31279,0,0
31280,0,0
31282,0,0
31289,0,0
31290,1,1
31292,1,1
31293,0,0
31294,0,0
31296,1,1
31298,0,0
31300,0,0
31301,1,1
31302,1,1
31303,0,0
31304,1,1
31305,1,1
31306,1,1
31309,0,0
31311,1,1
31313,1,1
31314,0,0
31315,0,0
31316,0,0
31320,1,1
31322,1,1
31323,0,0
31326,0,0
31328,0,1
31329,0,0
31332,0,1
31335,0,0
31338,0,0
31341,1,1
31345,0,0
31347,0,0
31348,1,1
31349,1,1
31351,0,0
31352,1,1
31353,0,0
31354,0,0
31355,1,1
31356,1,1
31357,1,1
31361,1,1
31363,0,0
31365,1,1
31369,0,0
31370,1,1
31371,1,1
31372,1,1
31373,1,1
31376,0,0
31379,1,1
31380,0,1
31382,0,0
31385,1,1
31386,0,0
31389,1,1
31391,0,0
31394,0,0
31398,0,0
31399,1,1
31401,1,1
31403,0,0
31404,1,1
31405,1,1
31406,0,0
31407,0,1
31410,0,0
31411,1,0
31412,1,1
31413,0,0
31415,0,0
31417,0,0
31418,1,1
31420,1,1
31426,1,1
31428,0,0
31431,0,0
31432,1,1
31433,0,0
31435,0,0
31439,0,0
31441,0,0
31442,1,1
31443,0,0
31448,1,0
31450,0,0
31452,1,1
31454,0,0
31455,1,1
