,sentiment,prediction
26425,1,1
26427,1,0
26428,1,1
26429,1,1
26430,0,0
26433,1,1
26434,1,1
26435,1,1
26440,1,0
26442,1,1
26443,0,0
26446,1,1
26448,1,1
26449,1,1
26454,0,0
26455,1,1
26456,1,1
26458,1,1
26461,0,0
26463,1,1
26465,1,1
26469,1,1
26470,0,0
26471,1,1
26477,1,1
26479,1,1
26481,1,1
26482,0,0
26483,0,0
26489,1,1
26492,0,0
26494,1,1
26499,1,1
26500,0,0
26501,0,0
26505,0,0
26506,0,0
26510,0,0
26512,0,0
26514,0,0
26515,1,1
26516,0,0
26517,1,1
26520,0,0
26522,0,0
26524,0,0
26525,0,0
26528,0,0
26529,0,0
26530,0,0
26532,1,1
26533,0,0
26536,1,1
26540,1,1
26541,0,1
26543,1,1
26544,0,0
26549,1,1
26550,1,1
26551,1,0
26553,0,0
26555,0,1
26556,1,1
26557,1,1
26558,1,1
26559,0,0
26560,1,1
26561,1,1
26564,1,1
26567,1,1
26568,1,1
26569,0,0
26570,1,1
26572,1,1
26575,0,0
26576,1,1
26577,1,1
26578,0,0
26583,0,0
26587,0,0
26588,1,1
26590,0,0
26592,1,0
26594,0,0
26595,0,1
26597,0,0
26599,0,0
26603,0,0
26606,0,0
26608,0,0
26610,0,0
26613,0,0
26614,1,1
26617,1,1
26618,1,0
26619,1,1
26620,1,1
26624,1,1
26627,0,0
26628,0,0
26630,0,0
26634,1,1
26636,0,1
26637,1,1
26638,1,1
26640,0,0
26641,1,1
26642,0,0
26646,0,0
26652,1,1
26654,1,0
26655,1,1
26657,0,0
26658,1,1
26659,1,1
26660,1,1
26665,1,0
26670,1,1
26671,0,0
26672,1,1
26673,1,1
26674,1,1
26675,0,0
26679,0,0
26682,0,1
26683,1,1
26690,1,1
26696,0,0
26697,0,0
26703,1,1
26708,1,1
26709,1,1
26710,1,1
26712,0,0
26713,0,0
26714,0,0
26715,1,1
26722,1,1
26723,1,1
26724,0,0
26725,0,0
26726,0,0
26727,0,1
26728,1,1
26730,1,1
26736,1,1
26738,1,1
26740,1,1
26741,0,0
26742,0,0
26744,0,0
26745,1,1
26747,1,0
26750,1,1
26751,1,1
26752,1,1
26754,0,0
26757,0,0
26758,0,0
26759,1,0
26761,0,0
26763,1,1
26764,1,1
26767,1,1
26768,1,1
26772,0,1
26774,1,1
26775,1,1
26776,0,0
26777,1,1
26778,1,1
26779,1,1
26781,0,0
26782,1,1
26783,1,1
26787,1,1
26788,0,0
26793,1,1
26794,0,0
26795,0,0
26796,0,0
26797,1,1
26799,1,1
26802,1,1
26804,1,1
26805,1,1
26807,0,0
26809,1,1
26810,0,0
26812,1,1
26814,0,0
26815,1,1
26816,0,0
26817,0,0
26819,0,0
26820,0,1
26822,0,0
26825,1,1
26828,1,1
26830,1,1
26836,1,1
26837,1,1
26839,0,1
26840,0,0
26841,0,1
26843,0,0
26850,1,1
26852,1,1
26853,1,1
26854,0,1
26855,0,0
26858,0,0
26859,0,0
26860,1,1
26867,0,0
26868,0,0
26875,0,1
26878,1,1
26881,0,0
26883,0,0
26886,0,0
26887,1,1
26890,0,0
26892,0,0
26894,0,0
26895,0,0
26897,0,0
26898,1,1
26901,0,0
26904,1,1
26906,1,0
26907,1,1
26911,1,1
26920,0,0
26922,0,1
26923,1,1
26925,0,0
26927,0,0
26928,0,0
26929,0,0
26932,1,1
26934,0,0
26936,0,0
26938,0,0
26939,0,0
26940,1,1
26942,0,0
26945,1,1
26946,0,0
26948,0,0
26951,0,0
26953,1,0
26955,1,0
26956,1,0
26958,1,1
26959,1,1
26961,0,0
26962,0,0
26965,1,0
26968,0,0
26969,1,1
26970,1,1
26971,0,1
26972,1,1
26974,0,0
26975,0,0
26979,1,1
26980,0,0
26982,0,0
26983,1,1
26984,0,0
26988,0,1
26989,0,0
26991,1,1
26992,0,0
26993,1,1
26994,0,1
26995,1,1
26996,1,1
26997,0,0
27001,1,1
27002,1,1
27004,0,0
27005,0,0
27009,1,1
27012,1,1
27013,1,1
27016,1,1
27020,1,1
27021,0,1
27026,0,0
27027,0,0
27028,1,1
27032,1,1
27034,0,0
27036,1,1
27037,1,1
27040,0,0
27041,1,1
27045,0,0
27046,1,1
27047,0,0
27048,0,0
27050,1,1
27052,0,0
27053,1,1
27055,1,1
27056,1,1
27058,1,1
27060,0,0
27061,0,0
27063,1,1
27065,1,1
27066,0,0
27068,0,1
27072,0,0
27073,0,0
27074,0,0
27075,0,1
27076,0,0
27078,1,1
27081,0,0
27082,1,1
27083,1,1
27086,1,1
27087,0,0
27090,0,0
27096,0,0
27097,0,0
27099,0,0
27100,0,0
27102,0,0
27107,1,1
27108,0,0
27110,0,1
27112,0,0
27113,1,1
27115,1,0
27116,0,1
27117,1,1
27119,0,0
27120,0,0
27121,0,1
27122,1,1
27123,0,0
27125,1,1
27126,1,1
27127,0,0
27128,1,1
27129,1,1
27130,0,0
27131,1,1
27132,0,0
27134,0,0
27135,0,0
27141,1,1
27142,0,0
27143,1,1
27144,0,0
27145,1,1
27151,0,1
27153,1,1
27155,1,1
27156,1,1
27157,1,1
27158,1,1
27163,1,1
27164,1,1
27167,1,1
27168,1,1
27169,0,0
27170,1,1
27177,0,0
27179,0,0
27180,0,0
27181,1,1
27182,0,1
27184,0,1
27187,1,1
27188,0,0
27189,1,1
27190,1,0
27191,1,0
27192,0,0
27194,0,0
27195,0,0
27196,1,0
27197,0,0
27199,0,0
27200,0,0
27201,0,0
27202,1,1
27203,0,0
27205,1,1
27206,0,0
27207,1,1
27208,0,0
27209,0,0
27210,1,1
27213,0,0
27215,1,1
27216,1,1
27218,0,0
27219,1,1
27220,0,0
27222,0,0
27223,1,1
27225,1,1
27226,1,1
27227,1,0
27230,1,1
27232,0,1
27235,1,1
27236,0,0
27239,1,1
27242,1,1
27248,1,0
27249,1,1
27255,1,1
27257,1,1
27259,1,1
27260,1,0
27264,0,0
27265,0,1
27266,1,1
27268,0,0
27269,1,1
27270,0,0
27271,1,1
27274,1,1
27276,0,0
27277,1,1
27280,0,0
27281,1,1
27284,0,0
27286,1,0
27287,0,0
27288,1,1
27291,0,0
27294,1,1
27296,1,1
27302,1,1
27306,0,0
27310,1,1
27311,1,1
27314,0,0
27315,0,0
27316,0,0
27317,1,1
27318,1,1
27319,0,0
27320,0,0
27324,0,1
27326,1,1
27327,1,1
27328,0,0
27329,0,0
27330,1,1
27332,1,1
27333,1,1
27334,0,0
27335,1,1
27336,0,0
27339,0,0
27343,1,1
27349,1,1
27352,0,0
27355,1,1
27356,0,0
27357,0,0
27358,0,1
27359,0,0
27360,1,1
27361,1,1
27362,0,1
27365,1,1
27366,0,0
27369,0,0
27370,0,1
27374,1,0
27376,0,0
27377,0,0
27383,1,1
27385,1,0
27391,0,0
27392,1,1
27393,0,0
27394,1,1
27395,1,1
27396,1,1
27399,1,1
27400,0,0
27406,0,0
27408,1,1
27412,0,0
27413,0,0
27416,1,0
27417,1,1
27418,0,0
27425,0,0
27426,1,1
27427,0,0
27428,1,1
27433,0,1
27434,0,0
27435,0,0
27436,0,0
27438,0,0
27442,1,0
27446,0,0
27447,1,1
27449,0,0
27453,1,1
27454,0,0
27463,0,1
27466,1,1
27471,0,1
27472,1,1
27473,0,0
27477,0,1
27479,1,1
27480,1,1
27482,0,1
27483,0,0
27487,1,1
27488,1,1
27489,1,0
27491,0,0
27494,0,0
27496,1,1
27497,0,0
27499,1,1
27504,1,0
27506,0,0
27507,1,1
27508,1,1
27509,1,1
27511,0,0
27514,1,1
27515,0,0
27517,0,0
27518,1,1
27519,1,1
27520,0,0
27521,0,0
27522,1,1
27523,1,0
27525,0,0
27528,0,0
27529,0,0
27530,0,0
27531,1,1
27532,1,1
27533,0,0
27535,0,0
27539,0,0
27540,1,1
27542,0,1
27543,0,0
27547,0,0
27549,0,0
27550,0,0
27551,0,1
27555,1,1
27556,1,0
27559,1,1
27561,0,0
27562,0,0
27563,1,1
27564,1,1
27565,1,1
27571,1,0
27575,1,1
27576,0,0
27577,0,0
27579,0,0
27581,1,1
27584,1,1
27585,1,1
27586,1,1
27588,1,1
27589,1,1
27591,1,1
27594,1,1
27595,0,1
27596,1,1
27598,1,1
27599,1,1
27603,0,1
27605,0,1
27607,0,0
27609,1,1
27612,0,0
27613,1,1
27617,1,0
27618,1,1
27619,0,0
27620,0,0
27622,0,0
27623,1,1
27624,1,0
27627,1,1
27628,0,0
27633,1,1
27634,1,1
27635,1,1
27637,1,1
27638,0,0
27641,0,0
27644,0,1
27645,1,0
27646,0,0
27647,1,1
27651,0,0
27652,0,0
27653,1,1
27657,1,1
27662,1,1
27663,1,1
27665,0,0
27666,1,1
27668,0,0
27670,1,1
27671,1,1
27673,0,1
27677,1,0
27678,1,1
27680,0,0
27681,1,1
27687,0,0
27689,0,0
27691,1,0
27692,1,0
27693,0,0
27694,0,0
27696,0,1
27698,0,0
27700,1,1
27702,1,1
27704,0,0
27708,0,0
27710,0,0
27711,0,0
27712,1,1
27713,0,0
27715,1,1
27718,0,0
27719,0,0
27720,1,1
27721,0,1
27724,1,1
27728,1,1
27730,1,0
27733,1,1
27737,1,1
27739,1,0
27740,0,0
27744,1,1
27745,0,0
27749,0,0
27750,1,1
27751,1,1
27752,0,0
27755,0,0
27760,0,1
27761,0,0
27763,1,1
27768,0,0
27769,0,0
27770,1,1
27771,0,0
27775,1,1
27776,0,0
27777,1,1
27781,1,1
27783,1,1
27786,0,0
27787,1,1
27791,0,0
27793,1,1
27794,0,0
27795,0,0
27797,1,1
27798,1,1
27799,1,1
27801,0,0
27806,0,0
27807,1,1
27811,0,0
27814,1,1
27815,0,0
27817,1,1
27820,0,0
27822,1,1
27823,0,0
27825,1,1
27826,0,0
27828,0,0
27831,1,1
27833,1,1
27834,0,1
27835,1,1
27836,1,1
27839,0,1
27840,0,0
27841,1,0
27842,0,0
27844,0,0
27847,0,1
27848,0,0
27850,0,0
27851,1,1
27853,1,1
27855,0,0
27856,0,0
27858,0,0
27866,1,1
27869,1,1
27870,0,0
27871,0,0
27874,0,0
27875,1,1
27876,0,0
27880,0,0
27883,1,1
27884,1,1
27887,0,0
27888,1,1
27889,0,1
27890,0,0
27891,1,1
27892,1,1
27893,1,1
27895,0,0
27896,0,0
27897,0,0
27899,0,0
27901,1,1
27902,0,1
27905,0,0
27906,0,0
27910,1,1
27912,0,1
27913,1,1
27914,0,0
27915,1,1
27916,1,1
27918,1,1
27920,1,1
27921,0,0
27923,0,0
27925,0,0
27928,0,1
27929,0,0
27935,0,0
27944,0,0
27945,0,0
27947,0,0
27948,1,1
27951,1,1
27955,0,0
27956,0,0
27957,1,1
27959,0,0
27961,1,1
27963,1,0
27964,0,0
27969,1,1
27970,0,0
27971,0,0
27972,0,0
27973,1,1
27974,1,1
27975,1,1
27976,1,1
27980,0,0
27981,1,1
27982,0,0
27984,1,0
27985,1,1
27991,1,1
27995,0,0
27996,1,1
27997,0,0
27999,0,1
28000,0,0
28004,1,1
28006,1,1
28008,0,0
28009,1,1
28014,0,0
28016,0,0
28018,0,0
28019,0,0
28022,1,0
28023,1,1
28025,1,1
28027,1,1
28028,1,1
28029,1,1
28031,1,1
28033,1,1
28035,1,1
28036,1,1
28040,0,0
28041,0,0
28044,0,0
28045,1,1
28049,1,1
28050,0,0
28054,0,0
28057,0,0
28060,0,0
28061,1,1
28064,0,0
28066,1,1
28068,1,1
28072,1,0
28073,0,0
28074,1,1
28075,0,0
28077,1,1
28080,0,0
28083,0,0
28084,0,0
28085,0,1
28087,0,1
28092,0,0
28093,1,1
28095,0,0
28096,0,0
28098,0,0
28099,1,1
28102,1,1
28103,1,1
28105,0,0
28106,0,0
28107,1,1
28109,1,0
28110,0,1
28111,0,1
28112,0,0
28113,0,0
28115,0,0
28116,0,0
28118,0,1
28120,0,0
28121,1,1
28123,0,0
28124,0,0
28125,0,0
28127,1,1
28128,1,1
28143,0,0
28144,1,1
28145,0,0
28150,0,0
28151,1,1
28153,0,0
28155,1,1
28157,0,0
28158,0,0
28159,0,0
28160,0,0
28161,1,1
28162,0,0
28164,0,0
28166,0,0
28167,1,0
28169,0,0
28170,0,0
28171,1,1
28173,0,0
28174,0,0
28175,1,0
28177,0,0
28180,1,1
28182,0,0
28183,0,0
28184,0,0
28185,1,1
28186,0,0
28187,0,0
28188,1,1
28189,0,0
28191,1,0
28193,0,0
28194,0,0
28195,0,0
28197,0,0
28199,1,1
28202,0,0
28203,1,1
28205,1,1
28206,0,0
28207,0,0
28209,0,1
28210,0,1
28212,1,1
28214,0,0
28215,1,0
28216,1,1
28217,1,1
28219,0,0
28220,0,0
28222,1,1
28223,0,0
28226,1,1
28227,0,0
28229,0,0
28232,1,0
28234,0,1
28237,0,0
28238,1,1
28239,1,1
28241,0,0
28243,1,1
28245,1,1
28248,1,1
28250,1,1
28253,0,1
28254,1,0
28255,1,1
28257,0,0
28258,1,1
28262,0,0
28265,0,0
28271,1,1
28275,0,0
28277,1,1
28278,0,0
28279,1,1
28281,0,0
28284,0,0
28285,1,1
28286,0,0
28287,0,1
28290,0,0
28291,1,1
28292,1,1
28298,0,0
28299,1,1
28300,0,0
28301,1,1
28304,1,1
28305,1,1
28306,1,1
28309,0,0
28310,1,1
28312,1,1
28313,1,1
28315,1,1
28317,0,0
28318,0,0
28322,1,1
28323,1,1
28324,1,1
28325,0,0
28326,1,1
28329,1,0
28330,0,0
28331,1,1
28332,1,1
28334,0,0
28337,0,0
28338,1,1
28339,1,1
28342,0,0
28343,1,1
28346,0,0
28353,0,0
28355,0,0
28356,1,1
28357,0,0
28359,0,0
28360,1,1
28367,0,0
28369,1,1
28370,1,1
28372,0,0
28375,0,0
28377,1,1
28378,0,0
28379,1,1
28380,0,0
28381,1,0
28384,1,1
28386,1,1
28389,1,1
28390,0,0
28391,0,0
28392,1,1
28393,0,0
28396,1,1
28397,0,0
28400,1,1
28401,0,0
28402,0,0
28403,0,0
28404,1,0
28406,1,1
28408,0,0
28410,1,1
28419,1,1
28422,1,1
28423,0,0
28424,1,1
28425,0,0
28426,1,0
28428,0,0
28430,0,0
28431,1,1
28435,0,0
28436,1,1
28439,0,1
28440,1,0
28441,0,0
28442,0,0
28443,0,0
28445,0,0
28446,1,0
28450,1,1
28451,0,0
28455,1,1
28456,1,1
28457,0,0
28463,1,1
28464,1,1
28465,1,0
28466,1,1
28467,1,1
28469,0,0
28470,0,0
28476,1,1
28479,1,1
28480,1,1
28481,1,1
28483,1,1
28484,1,1
28486,0,0
28488,0,0
28490,1,0
28491,0,0
28492,1,1
28498,1,1
28499,1,0
28502,1,1
28503,1,1
28504,1,1
28508,0,0
28511,0,0
28512,0,0
28513,1,1
28516,0,0
28517,0,0
28520,0,0
28521,1,1
28522,0,0
28524,0,0
28528,1,1
28529,1,1
28530,1,1
28532,0,0
28534,0,0
28535,0,1
28537,1,1
28540,0,0
28541,0,0
28542,0,0
28543,1,1
28545,1,1
28547,0,0
28548,0,0
28549,1,1
28550,1,1
28552,1,1
28553,0,0
28554,0,0
28559,0,0
28561,0,0
28563,0,1
28564,0,0
28565,1,1
28566,1,1
28567,0,0
28569,1,1
28572,0,0
28573,0,0
28575,0,1
28576,0,0
28579,0,0
28580,1,1
28581,0,0
28582,1,1
28583,1,1
28584,1,1
28589,0,0
28592,0,0
28593,0,0
28594,1,1
28595,0,0
28596,0,0
28597,1,1
28600,1,1
28603,1,0
28604,0,0
28606,1,1
28609,1,1
28610,1,1
28612,0,0
28614,0,0
28617,0,0
28619,0,0
28620,1,1
28623,0,0
28624,1,1
28625,1,1
28627,0,0
28632,0,0
28633,0,0
28634,1,1
28639,0,1
28641,0,0
28644,1,0
28647,1,1
28649,0,0
28651,0,0
28653,1,1
28657,0,0
28658,0,0
28659,0,0
28660,1,1
28662,0,0
28664,1,1
28667,0,0
28668,1,1
28669,0,0
28671,0,0
28679,1,1
28682,0,0
28683,1,1
28684,0,1
28686,0,0
28687,0,0
28688,0,0
28689,1,1
28690,1,1
28691,1,1
28693,0,0
28699,0,0
28702,0,0
28705,0,0
28706,0,0
28711,0,0
28715,1,0
28716,1,0
28719,1,0
28722,0,0
28723,0,1
28724,0,1
28727,0,0
28732,0,1
28733,0,0
28734,0,0
28736,0,0
28739,1,1
28742,1,1
28743,0,0
28744,0,0
28745,1,1
28746,1,1
28747,1,1
28748,0,0
28752,0,0
28753,0,0
28755,0,0
28756,0,0
28761,1,1
28762,0,0
28765,1,1
28766,0,0
28767,1,1
28770,1,1
28771,0,1
28773,1,1
28777,1,1
28780,0,0
28782,1,0
28786,0,0
28790,1,1
28791,1,1
28792,1,1
28793,1,1
28795,1,1
28796,1,1
28799,1,1
28800,1,1
28802,0,0
28804,1,1
28805,1,1
28806,1,1
28808,1,0
28810,0,0
28812,1,1
28813,0,0
28815,0,0
28817,1,1
28820,1,1
28821,1,0
28822,0,1
28826,1,1
28829,1,1
28830,0,1
28832,1,1
28834,1,1
28835,1,1
28836,1,1
28838,0,0
28842,1,1
28843,0,1
28845,0,0
28849,0,0
28851,1,1
28853,0,0
28855,1,1
28856,1,1
28857,0,0
28858,0,1
28861,1,1
28863,1,1
28864,0,0
28865,1,1
28866,0,1
28867,1,1
28869,0,0
28872,1,1
28873,1,1
28874,0,0
28876,1,1
28880,1,1
28883,1,0
28884,1,0
28885,0,0
28887,1,1
28888,1,1
28892,0,0
28894,1,1
28896,1,1
28897,0,0
28898,1,1
28900,0,0
28901,1,1
28903,1,1
28904,0,0
28906,1,1
28907,1,1
28910,0,0
28911,1,1
28912,0,0
28913,0,0
28922,0,0
28923,0,0
28927,0,0
28929,0,0
28931,1,1
28932,1,1
28938,1,1
28939,1,1
28941,1,1
28945,0,0
28947,0,0
28948,0,0
28949,1,1
28950,0,0
28951,1,1
28955,1,1
28956,1,1
28957,0,0
28961,0,0
28962,0,0
28968,0,0
28969,1,1
28971,0,0
28972,0,1
28975,0,0
28978,1,1
28980,0,0
28982,1,1
28983,1,1
28984,1,1
28985,0,0
28990,0,1
28991,1,1
28993,1,1
28994,0,1
28997,1,1
29003,0,0
29004,0,0
29006,1,1
29007,0,0
29009,1,1
29010,1,0
29011,1,1
29012,0,0
29013,0,0
29020,0,0
29024,0,0
29025,0,0
29026,1,1
29027,1,1
29029,0,1
29030,0,0
29031,0,0
29033,1,1
29036,0,1
29038,1,1
29039,1,1
29040,1,1
29041,1,1
29044,0,0
29046,1,1
29052,1,1
29054,1,0
29055,0,0
29060,1,1
29062,0,0
29063,0,0
29066,0,0
29068,1,0
29073,0,0
29074,1,1
29078,1,0
29079,0,0
29082,1,1
29083,0,1
29085,1,1
29086,1,1
29087,1,1
29093,1,1
29094,1,1
29097,1,0
29098,0,0
29099,1,1
29100,0,0
29101,0,1
29102,1,1
29104,1,1
29107,0,0
29109,0,0
29115,0,1
29116,1,1
29119,1,1
29120,0,0
29121,1,1
29123,0,0
29124,1,1
29127,1,1
29128,1,1
29130,1,1
29131,1,1
29133,0,0
29134,0,0
29139,1,1
29145,1,1
29147,0,0
29148,1,1
29150,0,0
29151,0,0
29153,0,0
29155,0,0
29156,0,0
29157,1,1
29158,1,1
29164,0,0
29166,0,0
29171,0,0
29174,0,0
29176,0,0
29178,1,1
29179,1,1
29183,1,1
29185,1,1
29188,1,1
29189,1,1
29191,0,0
29192,1,1
29194,0,1
29196,0,0
29198,0,0
29199,0,0
29200,1,1
29202,1,0
29203,0,0
29205,1,1
29208,1,1
29209,1,1
29212,1,1
29213,1,1
29214,1,0
29218,1,1
29219,0,0
29222,1,0
29223,0,0
29224,0,0
29225,1,1
29228,0,1
29230,1,1
29231,1,1
29233,1,1
29234,1,1
29236,1,1
29237,1,1
29238,1,1
29240,1,1
29241,1,0
29242,1,1
29243,0,0
29246,1,1
29248,1,1
29250,1,1
29251,1,1
29254,0,0
29256,1,1
29257,1,1
29258,0,0
29260,0,0
29262,0,0
29264,0,0
29266,0,0
29267,1,1
29269,1,1
29272,1,1
29276,0,0
29277,0,1
29278,0,0
29279,0,0
29280,1,1
29281,1,1
29282,1,1
29283,0,1
29284,1,1
29285,0,0
29286,0,0
29288,1,0
29289,1,1
29292,0,1
29293,1,1
29296,0,0
29298,0,0
29299,0,0
29300,1,0
29302,0,0
29306,1,1
29307,0,0
29309,1,0
29312,1,1
29314,0,0
29317,0,0
29318,1,1
29320,1,1
29322,0,0
29324,0,0
29328,0,0
29330,1,1
29333,0,1
29335,1,1
29336,1,0
29337,0,0
29339,0,0
29340,0,0
29341,0,0
29344,1,1
29346,1,1
29348,1,1
29349,0,0
29354,0,0
29355,1,1
29359,0,0
29360,1,1
29365,0,0
29370,0,0
29371,0,1
29373,0,0
29375,1,1
29376,0,0
29379,0,0
29382,1,1
29386,0,1
29387,1,1
29388,0,1
29391,0,1
29394,0,0
29396,0,0
29397,1,1
29398,1,1
29399,0,0
29400,1,1
29401,0,0
29403,1,1
29412,1,1
29414,0,0
29417,0,0
29418,1,1
29419,0,0
29422,1,1
29427,1,1
29428,1,1
29429,1,1
29432,1,1
29433,1,1
29434,0,0
29435,1,0
29436,1,1
29438,1,1
29440,0,0
29441,0,1
29444,1,0
29448,1,1
29449,0,0
29452,0,0
29457,0,0
29458,0,0
29459,1,1
29460,1,0
29461,1,1
29463,0,0
29465,1,1
29468,1,0
29469,0,0
29471,1,1
29472,1,1
29475,1,1
29477,1,1
29479,0,0
29480,1,1
29482,1,1
29486,1,1
29487,1,1
29488,0,0
29489,0,0
29492,0,0
29493,1,1
29494,0,0
29496,1,1
29497,1,1
29499,1,1
29502,1,1
29503,1,1
29504,1,1
29505,1,1
29506,1,1
29507,1,0
29508,1,1
29512,1,1
29513,1,1
29517,1,0
29518,0,1
29519,1,1
29523,1,1
29525,1,1
29528,0,0
29531,1,1
29532,1,1
29535,0,0
29536,1,1
29538,0,1
29540,1,1
29541,0,1
29543,1,0
29545,0,1
29546,0,0
29547,0,0
29548,1,1
29551,0,0
29552,1,0
29553,1,1
29555,0,0
29556,1,0
29558,1,1
29562,1,1
29564,0,0
29567,1,1
29572,1,1
29573,1,1
29575,1,1
29576,0,0
29580,1,1
29581,0,0
29585,0,0
29587,0,0
29589,0,0
29590,1,1
29591,1,1
29592,1,1
29593,1,1
29594,0,0
29595,0,0
29597,1,1
29598,0,1
29599,1,1
29600,1,1
29601,1,1
29606,1,1
29607,1,1
29609,0,0
29611,0,0
29612,0,0
29613,1,1
29617,0,0
29618,0,0
29621,1,1
29623,0,0
29625,0,1
29628,1,1
29631,0,0
29638,0,0
29639,0,0
29643,1,1
29645,1,1
29652,1,1
29653,0,0
29656,1,1
29658,0,0
29659,0,1
29661,1,1
29662,0,0
29669,1,1
29672,1,1
29673,1,1
29674,1,1
29676,0,0
29677,0,1
29679,1,1
29682,1,1
29683,1,1
29685,0,0
29688,0,0
29689,0,0
29693,0,0
29694,0,1
29698,0,0
29699,0,0
29700,1,1
29702,0,1
29703,0,0
29704,1,1
29705,0,0
29706,0,0
29710,0,0
29711,1,1
29712,1,1
29716,0,0
29717,1,1
29719,0,0
29721,0,0
29723,0,0
29725,1,1
29726,1,1
29729,1,1
29731,0,0
29732,1,1
29733,1,1
29735,1,1
29736,0,0
29737,0,0
29738,0,0
29739,1,1
29740,0,0
29741,0,0
29742,0,0
29743,1,1
29745,0,1
29747,0,0
29749,0,1
29752,1,1
29754,0,0
29757,1,1
29764,0,0
29766,1,1
29769,1,1
29771,0,0
29774,0,0
29775,1,1
29782,1,1
29788,1,1
29789,1,1
29791,1,1
29794,0,0
29796,0,0
29800,1,1
29802,0,0
29804,1,1
29809,1,1
29811,1,0
29813,0,0
29814,0,0
29815,0,0
29821,1,1
29825,0,0
29826,1,1
29827,1,1
29829,0,0
29830,0,1
29834,1,1
29836,1,1
29840,0,0
29841,1,1
29846,1,1
29847,1,1
29848,1,0
29853,0,0
29854,0,0
29855,1,1
29856,0,0
29861,1,0
29862,1,1
29866,0,0
29868,1,1
29870,1,0
29871,0,0
29872,1,1
29873,0,1
29874,1,1
29876,0,0
29877,1,0
29878,0,1
29880,0,1
29882,1,1
29887,1,1
29888,0,0
29894,1,1
29900,1,1
29901,1,1
29902,0,0
29904,0,0
29906,0,0
29908,0,0
29910,1,1
29912,0,0
29916,0,0
29919,1,1
29920,0,0
29922,1,1
29923,0,0
29928,0,0
29929,0,0
29931,1,1
29932,0,0
29933,0,0
29934,0,0
29938,0,0
29941,1,1
29943,0,1
29944,0,0
29946,1,1
29948,1,1
29950,1,0
29952,1,1
29954,0,0
29955,1,1
29956,1,0
29960,1,1
29963,0,0
29964,1,1
29967,1,1
29971,0,0
29973,1,0
29976,0,0
29981,0,1
29982,1,1
29983,1,1
29985,0,0
29986,1,1
29987,0,0
29988,1,1
29989,0,1
29991,1,1
29996,1,1
29998,0,0
29999,1,1
30001,0,0
30003,1,1
30007,1,1
30009,1,1
30010,0,0
30013,0,0
30014,1,0
30017,0,0
30020,0,1
30023,0,0
30024,0,0
30025,1,1
30026,1,1
30029,0,0
30030,1,1
30031,0,0
30032,1,1
30036,0,0
30037,0,0
30038,0,0
30043,1,0
30046,0,0
30053,1,0
30055,0,0
30056,1,1
30057,0,0
30058,1,1
30061,1,1
30063,0,0
30064,0,0
30065,1,1
30070,1,1
30071,0,0
30074,1,1
30077,1,1
30079,1,1
30080,0,0
30083,1,1
30085,0,1
30087,1,1
30088,0,0
30089,0,0
30091,0,0
30092,1,1
30097,1,1
30098,1,1
30099,1,1
30100,0,0
30101,0,0
30103,0,0
30104,1,0
30105,0,0
30106,0,0
30108,0,0
30109,1,0
30110,0,0
30111,0,0
30114,0,0
30117,1,1
30119,1,1
30121,0,0
30122,1,1
30123,0,1
30125,1,1
30129,1,1
30130,0,0
30132,1,1
30133,0,0
30134,0,0
30136,1,1
30137,1,1
30138,1,1
30139,1,0
30140,1,1
30141,0,0
30142,1,1
30144,1,1
30146,0,0
30151,1,1
30153,0,0
30154,0,0
30159,1,1
30161,0,0
30162,1,1
30167,0,0
30169,0,0
30171,1,1
30172,0,0
30177,0,0
30180,1,1
30181,0,0
30182,0,0
30185,0,0
30186,0,0
30188,1,1
30191,1,1
30193,1,1
30197,1,0
30199,1,1
30202,1,1
30204,0,0
30205,0,0
30208,1,1
30210,0,0
30211,0,0
30212,0,0
30214,0,0
30215,1,1
30217,1,1
30218,1,1
30219,0,0
30220,0,1
30221,1,0
30222,0,0
30224,0,0
30227,1,1
30231,0,0
30232,1,0
30234,1,1
30235,0,0
30236,0,0
30237,0,0
30239,0,0
30240,1,1
30241,1,1
30242,0,0
30243,0,0
30245,1,1
30251,1,1
30252,1,1
30255,1,0
30256,1,1
30258,1,1
30259,1,1
30262,1,1
30263,0,0
30265,1,1
30266,0,0
30268,1,1
30269,1,1
30271,0,1
30275,1,1
30278,0,0
30279,1,1
30280,0,0
30283,0,0
30284,1,1
30287,1,1
30291,1,1
30292,1,0
30295,0,1
30296,1,1
30297,0,0
30298,1,1
30299,1,1
30300,1,1
30301,1,1
30304,0,0
30312,0,0
30314,1,1
30315,1,1
30318,0,0
30320,1,1
30321,0,0
30325,0,0
30326,0,0
30327,0,0
30330,1,1
30333,1,1
30335,0,0
30336,1,1
30337,0,1
30340,0,1
30341,0,0
30342,1,0
30343,1,1
30345,0,0
30346,0,0
30350,0,0
30353,1,1
30359,1,1
30360,1,1
30363,0,0
30364,0,0
30365,0,0
30366,0,0
30370,1,1
30371,0,0
30373,1,0
30374,1,1
30375,1,1
30378,1,1
30380,0,0
30381,0,0
30384,1,1
30385,1,1
30389,1,1
30393,0,0
30394,0,0
30395,0,1
30398,0,0
30399,0,1
30406,1,1
30407,0,1
30408,1,1
30413,0,0
30415,1,1
30416,0,0
30417,1,1
30419,1,1
30424,1,1
30425,0,0
30430,1,0
30431,0,0
30435,0,0
30436,0,0
30443,1,1
30444,0,0
